annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2026-10,宋L EV 2025款 662km 卓越智驾型,0.1万公里／2024-10／合肥／1年黄金会员,662km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,后置后驱,纯电动 313马力 ,纯电动,自动,2025-10,15.98,24.51万,2025-03-03,87kwh,0.42小时,-小时,0次（以车辆登记证为准）,白色,中型SUV,-
2025-04,奥迪Q4 e-tron 2023款 40 e-tron 创境版,5万公里／2023-04／合肥／12年黑金会员,605km,,后置后驱,纯电动 204马力 ,纯电动,自动,2025-04,15.50,34.42万,2025-02-23,85kwh,0.68小时,12小时,1次（以车辆登记证为准）,白色,紧凑型SUV,-
2026-11,宋L EV 2025款 662km 卓越智驾型,0.19万公里／2024-11／合肥／7年黄金会员,662km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,后置后驱,纯电动 313马力 ,纯电动,自动,2025-11,16.30,24.51万,2025-03-06,87kwh,0.42小时,-小时,0次（以车辆登记证为准）,白色,中型SUV,-
2025-06,Model 3 2022款 后轮驱动版,4万公里／2023-06／合肥／2年会员,556km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-06,12.98,25.17万,2025-02-26,60kwh,1小时,10小时,0次（以车辆登记证为准）,黑色,中型车,-
2026-09,汉 2024款 EV 荣耀版 605KM前驱尊贵型,1.1万公里／2024-09／合肥／4年黄金会员,605km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置前驱,纯电动 228马力 ,纯电动,自动,2025-09,14.88,21.69万,2025-01-23,72kwh,0.42小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2027-01,奇瑞iCAR 03 2024款 501km 两驱长续航版,0.01万公里／2025-01／合肥／9年会员,501km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 184马力 ,纯电动,自动,2026-01,9.90,14.09万,2025-02-08,66kwh,0.5小时,-小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2026-11,领克Z10 2025款 71kWh 602km后驱Pro,0.2万公里／2024-11／合肥／5年黄金会员,602km,,后置后驱,纯电动 272马力 ,纯电动,自动,2025-11,15.88,20.28万,2025-01-17,71kwh,0.45小时,-小时,1次（以车辆登记证为准）,银/灰色,中大型车,-
2025-07,红旗E-HS9 2022款 660km 旗领版 四座,0.9万公里／2023-07／合肥／13年黄金会员,660km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 551马力 ,纯电动,自动,2025-07,38.80,84.65万,2025-02-25,120kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,大型SUV,-
2026-10,蔚来ES8 2020款 415KM 六座版,1.7万公里／2022-10／合肥／6年钻石会员,415km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 544马力 ,纯电动,自动,2025-10,22.98,51.67万,2025-03-05,70kwh,0.7小时,10小时,1次（以车辆登记证为准）,蓝色,中大型SUV,-
2026-11,长安Lumin 2022款 301km 蜜甜款,1.8万公里／2022-11／合肥／5年黄金会员,301km,ISOFIX儿童座椅接口/蓝牙/车载电话/车联网,前置前驱,纯电动 48马力 ,纯电动,自动,2025-11,3.98,7.59万,2024-12-26,28kwh,-小时,7小时,0次（以车辆登记证为准）,黄/橙色,微型车,-
2026-5,理想L6 2024款 Pro,0.2万公里／2024-05／合肥／2年黑金会员,212km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-5,21.30,27.12万,2025-03-09,37kwh,0.33小时,6小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-6,豹5 2023款 领航版,0.01万公里／2024-06／合肥／2年黑金会员,125km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/中央差速器锁止/无钥匙启动系统/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置四驱,1.5T 194马力 L4 ,插电混动,自动,2025-6,21.80,28.20万,2025-03-08,32kwh,0.27小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2024-5,雷克萨斯UX新能源 2020款 300e 纯·悦版,4.66万公里／2021-05／合肥／3年黑金会员,400km,,前置前驱,纯电动 204马力 ,纯电动,自动,2024-1,10.58,39.29万,2025-03-05,54kwh,0.83小时,6.5小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2026-09,小米SU7 2024款 800km 四驱超长续航高阶智驾Max版,0.8万公里／2024-09／合肥／2年会员,800km,,双电机四驱,纯电动 673马力 ,纯电动,自动,2025-09,28.88,32.55万,2025-03-10,101kwh,0.32小时,-小时,0次（以车辆登记证为准）,红/紫色,中大型车,-
2026-8,海豚 2025款 420km 活力版,0.65万公里／2024-08／合肥／12年黄金会员,420km,胎压监测装置/ISOFIX儿童座椅接口/倒车影像/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 95马力 ,纯电动,自动,2025-8,8.48,10.83万,2024-11-08,45kwh,0.5小时,-小时,0次（以车辆登记证为准）,黄/橙色,小型车,-
2025-10,宝马iX1 2023款 xDrive30L M运动套装,0.7万公里／2023-10／合肥／12年钻石会员,450km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/HUD抬头数字显示/蓝牙/车载电话/车联网/OTA升级/后排出风口,双电机四驱,纯电动 313马力 ,纯电动,自动,2025-10,15.88,36.90万,2025-02-27,66kwh,0.53小时,7小时,1次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-11,宝马i3 2023款 eDrive 40 L 曜夜运动套装,0.96万公里／2023-11／合肥／11年会员,592km,主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 340马力 ,纯电动,自动,2025-11,18.80,44.93万,2025-03-13,79kwh,0.68小时,7.5小时,1次（以车辆登记证为准）,白色,中型车,-
2026-01,腾势N7 2023款 长续航性能版,1万公里／2024-01／合肥／7年黄金会员,630km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 530马力 ,纯电动,自动,2026-01,17.80,36.88万,2025-03-11,91kwh,-小时,-小时,0次（以车辆登记证为准）,蓝色,中型SUV,-
已过期,高合HiPhi Y 2023款 560km 先锋版,0.01万公里／未上牌／合肥／6年钻石会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘换挡/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 336马力 ,纯电动,自动,已过期,18.68,36.80万,2024-11-17,77kwh,0.63小时,8.2小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-06,小米SU7 2024款 800km 四驱超长续航高阶智驾Max版,1.2万公里／2024-06／合肥／3年会员,800km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 673马力 ,纯电动,自动,2025-06,28.38,32.55万,2025-02-19,101kwh,0.32小时,-小时,0次（以车辆登记证为准）,白色,中大型车,-
2027-3,小米SU7 Ultra 2025款 Ultra,0.01万公里／2025-03／合肥／3年钻石会员,630km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,三电机四驱,纯电动 1548马力 ,纯电动,自动,2025-3,55.19,57.52万,2025-03-10,94kwh,0.183小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2025-05,花仙子 2021款 集美版 302km 超越型,4万公里／2021-05／合肥／5年黄金会员,302km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 61马力 ,纯电动,自动,2025-05,2.90,8.29万,2025-02-17,31kwh,0.7小时,,0次（以车辆登记证为准）,黄/橙色,微型车,-
2024-11,问界M7 2024款 1.5T 智驾四驱Max版 5座,0.93万公里／2023-11／合肥／3年黑金会员,210km,,双电机四驱,增程式 152马力 ,增程式,自动,2024-11,21.98,33.63万,2025-03-10,40kwh,0.5小时,5小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-05,小米SU7 2024款 800km 四驱超长续航高阶智驾Max版,1.6万公里／2024-05／合肥／11年会员,800km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 673马力 ,纯电动,自动,2025-05,27.58,32.55万,2025-03-01,101kwh,0.32小时,-小时,0次（以车辆登记证为准）,绿色,中大型车,-
2025-07,小鹏G6 2023款 700 四驱性能 Max,2.3万公里／2023-07／合肥／13年黄金会员,700km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 487马力 ,纯电动,自动,2025-07,16.90,30.06万,2025-03-06,88kwh,0.33小时,-小时,1次（以车辆登记证为准）,银/灰色,中型SUV,-
2025-06,ID.4 X 2023款 极智长续航版,0.97万公里／2023-06／合肥／3年黄金会员,607km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 204马力 ,纯电动,自动,2025-06,13.80,27.98万,2025-01-10,83kwh,0.67小时,12.5小时,0次（以车辆登记证为准）,绿色,紧凑型SUV,-
2026-04,欧拉好猫 2021款 400km标准续航 维纳斯版 磷酸铁锂,3.15万公里／2022-04／合肥／6年黑金会员,401km,,前置前驱,纯电动 143马力 ,纯电动,自动,2025-03,5.60,12.36万,2025-03-12,48kwh,0.5小时,8小时,1次（以车辆登记证为准）,黑色,小型车,-
2027-3,小米SU7 2024款 700km 后驱长续航智驾版,0.01万公里／2025-03／合肥／3年钻石会员,700km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2025-3,23.89,23.44万,2025-03-06,74kwh,0.42小时,-小时,0次（以车辆登记证为准）,红/紫色,中大型车,-
2026-01,Model 3 2021款 Performance高性能全轮驱动版,7.44万公里／2021-02／合肥／6年黑金会员,605km,,双电机四驱,纯电动 461马力 ,纯电动,自动,2026-01,14.89,36.90万,2025-03-01,77kwh,1小时,10小时,1次（以车辆登记证为准）,银/灰色,中型车,-
2026-01,宋L EV 2024款 602km 四驱卓越型,0.3万公里／2024-01／合肥／1年黄金会员,602km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 517马力 ,纯电动,自动,2026-01,15.98,27.12万,2025-03-06,87kwh,0.42小时,-小时,0次（以车辆登记证为准）,白色,中型SUV,-
2025-3,小鹏G9 2024款 702 Max,2.33万公里／2024-03／合肥／3年黑金会员,702km,,后置后驱,纯电动 313马力 ,纯电动,自动,2026-3,21.83,33.64万,2025-02-11,98kwh,0.33小时,-小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2027-1,宝马i3 2025款 eDrive 35 L,0.86万公里／2025-01／合肥／2年黑金会员,526km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2026-1,18.30,38.41万,2025-03-11,70kwh,0.52小时,10.75小时,0次（以车辆登记证为准）,黑色,中型车,-
